,Unnamed: 0,user,date,text,location,coordinates,filename
11693,11693.0,laxradar,Mon Aug 02 01:34:20 +0000 2021,"United Airlines flight #UAL798 spotted at 12,600 feet! https://t.co/Eituqnizw6","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11694,11694.0,above_monroe,Mon Aug 02 01:34:02 +0000 2021,"🇺🇸 UNITED #UAL1125: 2.0mi away [39° elevation] @ 8500ft, heading E @ 345mph [United Airlines - #BOEING 737-824]… https://t.co/4eMfyucB58","New Jersey, USA",,2021-08-17 23:38:16.429466_combined.csv
11695,11695.0,RealJeffanator,Mon Aug 02 01:33:25 +0000 2021,@lawprofblawg @united I understand that this is a problem with all airlines,,,2021-08-17 23:38:16.429466_combined.csv
11696,11696.0,lawprofblawg,Mon Aug 02 01:31:58 +0000 2021,"Imagine being disabled and dealing with @United.  

https://t.co/gAnGKwib9u",The Country of Lawprofblawg,,2021-08-17 23:38:16.429466_combined.csv
11697,11697.0,AlexandraScoble,Mon Aug 02 01:31:32 +0000 2021,RT @DeplorableRich5: @Lyndaloo9 @MamaBearPat81 @kebie19 @EricMMatheny @Thoreau47 It's not even just the border now. The airlines are doing…,,,2021-08-17 23:38:16.429466_combined.csv
11698,11698.0,nishants_,Mon Aug 02 01:25:30 +0000 2021,RT @smeeta_shah: #students flying abroad  #united Airlines...big disappointment... Passengers flying to Rochester via Newark by #United Air…,,,2021-08-17 23:38:16.429466_combined.csv
11699,11699.0,Lilly57582355,Mon Aug 02 01:22:07 +0000 2021,RT @meb_mez: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapons &amp;…,,,2021-08-17 23:38:16.429466_combined.csv
11700,11700.0,abiy_OG,Mon Aug 02 01:21:14 +0000 2021,@OmnaTigray @flyethiopian @united @staralliance @EGYPTAIR lmao stop barking here and there. It’s pretty normal for… https://t.co/Vxnz7087cq,,,2021-08-17 23:38:16.429466_combined.csv
11701,11701.0,laxradar,Mon Aug 02 01:21:12 +0000 2021,"United Airlines flight #UAL481 spotted at 29,475 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11702,11702.0,DeplorableRich5,Mon Aug 02 01:13:32 +0000 2021,@Lyndaloo9 @MamaBearPat81 @kebie19 @EricMMatheny @Thoreau47 It's not even just the border now. The airlines are doi… https://t.co/ZGiL0dSAwG,"Libville, SoCal Desert",,2021-08-17 23:38:16.429466_combined.csv
11703,11703.0,Treppenwitz34,Mon Aug 02 01:09:33 +0000 2021,@ShaunRas31 @JetBlue The bad part is sometimes the incompetent airlines fly right where you need to go. I’m with yo… https://t.co/TXlSiusRcF,"Gilbert, AZ",,2021-08-17 23:38:16.429466_combined.csv
11704,11704.0,HornAnarchists,Mon Aug 02 01:09:05 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/lVErtvGhMp,21+ appropriate content ,,2021-08-17 23:38:16.429466_combined.csv
11705,11705.0,meba39,Mon Aug 02 01:07:26 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/qVjEhwHbAK,,,2021-08-17 23:38:16.429466_combined.csv
11706,11706.0,TigrayGenocide7,Mon Aug 02 00:55:52 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/slz6VlGl9c,,,2021-08-17 23:38:16.429466_combined.csv
11707,11707.0,TerrySc23059371,Mon Aug 02 00:54:51 +0000 2021,@GOPLeader I would investigate ALL airlines and bus companies that transported the ILLEGALS. And where they left th… https://t.co/LXCKCbr4X8,"Arvada, CO",,2021-08-17 23:38:16.429466_combined.csv
11708,11708.0,B748Driver,Mon Aug 02 00:54:07 +0000 2021,"N26952 - Boeing 787-9 Dreamliner.
United Airlines (@united).
Chicago O'Hare Intl Airport (KORD/ORD).
06JUN2021.
Pho… https://t.co/dNFn4rfa3V",,,2021-08-17 23:38:16.429466_combined.csv
11709,11709.0,Teameasfha1,Mon Aug 02 00:53:45 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/nucA3I2ZZY,USA/lasvegas ,,2021-08-17 23:38:16.429466_combined.csv
11710,11710.0,sdkid92,Mon Aug 02 00:52:41 +0000 2021,"@united https://t.co/5ByTAWuXNN    LOL my flights were delayed over this, c’mon United.",,,2021-08-17 23:38:16.429466_combined.csv
11711,11711.0,peacefromchrist,Mon Aug 02 00:48:20 +0000 2021,RT @f_halefom: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapons…,,,2021-08-17 23:38:16.429466_combined.csv
11712,11712.0,laxradar,Mon Aug 02 00:45:12 +0000 2021,"United Airlines flight #UAL592 spotted at 5,625 feet! https://t.co/CVl2FtcTFO","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11713,11713.0,above_monroe,Mon Aug 02 00:44:53 +0000 2021,"🇺🇸 UNITED #UAL406: 2.0mi away [37° elevation] @ 8075ft, heading E @ 352mph [United Airlines - #AIRBUS A319-131]… https://t.co/qVjQSc2Or4","New Jersey, USA",,2021-08-17 23:38:16.429466_combined.csv
11714,11714.0,Aron5419,Mon Aug 02 00:40:31 +0000 2021,RT @se_selamta: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapon…,,,2021-08-17 23:38:16.429466_combined.csv
11715,11715.0,se_selamta,Mon Aug 02 00:39:00 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/y6CgzLJ5tE,,,2021-08-17 23:38:16.429466_combined.csv
11716,11716.0,f_halefom,Mon Aug 02 00:35:09 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/T9hHaeEJj0,,,2021-08-17 23:38:16.429466_combined.csv
11717,11717.0,laxradar,Mon Aug 02 00:28:21 +0000 2021,"United Airlines flight #UAL482 spotted at 2,500 feet! https://t.co/B4hqZtScrm","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11718,11718.0,laxradar,Mon Aug 02 00:27:03 +0000 2021,"United Airlines flight #UAL1275 spotted at 1,775 feet! https://t.co/o2AfaosL59","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11719,11719.0,northtitanium,Mon Aug 02 00:23:56 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/CD1D9PUZIB,California,,2021-08-17 23:38:16.429466_combined.csv
11720,11720.0,habtamu_TG,Mon Aug 02 00:21:52 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/zdzhQ7XjkP,,,2021-08-17 23:38:16.429466_combined.csv
11721,11721.0,Ba87Vi,Mon Aug 02 00:20:23 +0000 2021,@DGCAIndia Why UK based airlines were not allowing Indian nationals(Students) to board their flights who were exemp… https://t.co/Sl8WJF0Kao,,,2021-08-17 23:38:16.429466_combined.csv
11722,11722.0,laxradar,Mon Aug 02 00:18:48 +0000 2021,"United Airlines flight #UAL482 spotted at 10,850 feet! https://t.co/B4hqZtScrm","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11723,11723.0,laxradar,Mon Aug 02 02:18:34 +0000 2021,"United Airlines flight #UAL2500 spotted at 16,100 feet! https://t.co/VAXvhiaB3r","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11724,11724.0,laxradar,Mon Aug 02 02:18:19 +0000 2021,"United Airlines flight #UAL1831 spotted at 9,500 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11725,11725.0,laxradar,Mon Aug 02 02:18:03 +0000 2021,"United Airlines flight #UAL1137 spotted at 10,225 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11726,11726.0,laxradar,Mon Aug 02 02:17:38 +0000 2021,"United Airlines flight #UAL1831 spotted at 11,875 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11727,11727.0,liberatetigray,Mon Aug 02 02:15:37 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/v6PecjBprL,,,2021-08-17 23:38:16.429466_combined.csv
11728,11728.0,laxradar,Mon Aug 02 02:15:34 +0000 2021,"United Airlines flight #UAL1137 spotted at 4,250 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11729,11729.0,Shirley09814518,Mon Aug 02 02:13:33 +0000 2021,@seanmdav @pvtjokerus @AmericanAir Happened to me in Chicago. Not weather related but a broken toilet delayed leavi… https://t.co/FUppulHtHC,Mountains of USA,,2021-08-17 23:38:16.429466_combined.csv
11730,11730.0,DaviskCampbell,Mon Aug 02 02:13:20 +0000 2021,Send him home. On United airlines coach https://t.co/38dh2PWyin,CHROMATICA-EARTH IS CANCELLED ,,2021-08-17 23:38:16.429466_combined.csv
11731,11731.0,laxradar,Mon Aug 02 02:12:51 +0000 2021,"United Airlines flight #UAL1433 spotted at 1,175 feet! https://t.co/TrSe8dkkjQ","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11732,11732.0,historicalleaks,Mon Aug 02 02:12:18 +0000 2021,Led Zeppelin's private jet ‘The Starship’ (a former United Airlines Boeing 720) had a functional fireplace built in… https://t.co/ge2i0tpubx,,,2021-08-17 23:38:16.429466_combined.csv
11733,11733.0,laxradar,Mon Aug 02 02:10:58 +0000 2021,"United Airlines flight #UAL1761 spotted at 14,450 feet! https://t.co/qJeztM2Q4y","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11734,11734.0,laxradar,Mon Aug 02 02:09:24 +0000 2021,"United Airlines flight #UAL1433 spotted at 3,800 feet! https://t.co/TrSe8dkkjQ","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11735,11735.0,laxradar,Mon Aug 02 02:01:31 +0000 2021,"United Airlines flight #UAL1433 spotted at 13,825 feet! https://t.co/TrSe8dkkjQ","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11736,11736.0,laxradar,Mon Aug 02 01:57:50 +0000 2021,"United Airlines flight #UAL2283 spotted at 1,000 feet! https://t.co/nDDUSSBYoZ","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11737,11737.0,AGB58341973,Mon Aug 02 01:57:27 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/wbigVDJBDf,"Mount Pleasant, MI",,2021-08-17 23:38:16.429466_combined.csv
11738,11738.0,GarthmylR,Mon Aug 02 01:57:13 +0000 2021,"#UAL84 N12004 Boeing 787 10 United Airlines: 26.8 km away @ 35975 ft and 22.2° from horizon, heading E @ 1042.2kp/h… https://t.co/bTjWW4IghP",,,2021-08-17 23:38:16.429466_combined.csv
11739,11739.0,FSXAviation3,Mon Aug 02 01:56:04 +0000 2021,ATC Audio - UA4583 United Express Airlines Emergency Landing #EWR Newark  to #BUF Buffalo Diverts To #ROC Rochester… https://t.co/9Dca4xwgvu,,,2021-08-17 23:38:16.429466_combined.csv
11740,11740.0,laxradar,Mon Aug 02 01:55:42 +0000 2021,"United Airlines flight #UAL1433 spotted at 23,500 feet! https://t.co/TrSe8dkkjQ","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11741,11741.0,SemhalS,Mon Aug 02 01:53:47 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/glfoOpmNDS,"Melbourne, Victoria",,2021-08-17 23:38:16.429466_combined.csv
11742,11742.0,laxradar,Mon Aug 02 01:52:05 +0000 2021,"United Airlines flight #UAL2507 spotted at 13,675 feet! https://t.co/HpkkcSZyQH","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11743,11743.0,iaff1636,Mon Aug 02 03:04:28 +0000 2021,RT @FSXAviation3: ATC Audio - UA4583 United Express Airlines Emergency Landing #EWR Newark  to #BUF Buffalo Diverts To #ROC Rochester Airpo…,"Rochester, NY",,2021-08-17 23:38:16.429466_combined.csv
11744,11744.0,Negisti6,Mon Aug 02 03:01:09 +0000 2021,RT @Negisti6: BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapons &amp;…,,,2021-08-17 23:38:16.429466_combined.csv
11745,11745.0,laxradar,Mon Aug 02 03:00:49 +0000 2021,"United Airlines flight #UAL2159 spotted at 2,925 feet! https://t.co/eh3GJtsmYP","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11746,11746.0,MPeale,Mon Aug 02 02:59:47 +0000 2021,@AliquidAmari @seanmdav @AmericanAir @united Glad to hear you got lucky! @united cancelled our flight 2 weeks ago..… https://t.co/RkAjCTs7RB,,,2021-08-17 23:38:16.429466_combined.csv
11747,11747.0,Negisti6,Mon Aug 02 02:59:03 +0000 2021,BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport… https://t.co/f3MyRQvmZz,,,2021-08-17 23:38:16.429466_combined.csv
11748,11748.0,laxradar,Mon Aug 02 02:58:53 +0000 2021,"United Airlines flight #UAL2276 spotted at 5,175 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11749,11749.0,laxradar,Mon Aug 02 02:57:19 +0000 2021,United Airlines flight #UAL1753 spotted at 625 feet! https://t.co/EH16nandjf,"Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11750,11750.0,riktanious,Mon Aug 02 02:56:26 +0000 2021,"Finally back home😭, my flight kept getting delayed chile, United airlines ghetto asf fr","Kansas City, MO",,2021-08-17 23:38:16.429466_combined.csv
11751,11751.0,TegaruEvents,Mon Aug 02 02:49:23 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/4FUN6YkDAX,Worldwide,,2021-08-17 23:38:16.429466_combined.csv
11752,11752.0,MichaelAmann5,Mon Aug 02 02:48:57 +0000 2021,"@GoatGalRedTN Right now I believe in United.
United Airlines.
Cause they are taking me home Weds.","West of Mass, North of Penn",,2021-08-17 23:38:16.429466_combined.csv
11753,11753.0,DigitalChick73,Mon Aug 02 02:48:48 +0000 2021,"@CowboysFan1022 @seanmdav @AmericanAir TBF, the only mode of transportation I’ve gotten a food voucher because of w… https://t.co/oz2tLUBrvm",At the Foot of some Lake in WI,,2021-08-17 23:38:16.429466_combined.csv
11754,11754.0,laxradar,Mon Aug 02 02:47:14 +0000 2021,"United Airlines flight #UAL2276 spotted at 20,325 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11755,11755.0,HeadForPoints,Mon Aug 02 02:46:15 +0000 2021,Got Marriott Bonvoy Titanium Elite status? You get United Airlines status for free https://t.co/kLyT9F6K2r,"London, England",,2021-08-17 23:38:16.429466_combined.csv
11756,11756.0,brhaneAregawi7,Mon Aug 02 02:45:36 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/2hWsM1jNRD,,,2021-08-17 23:38:16.429466_combined.csv
11757,11757.0,Patthadadd,Mon Aug 02 02:39:43 +0000 2021,@Sevoh7 See you at united airlines dawg💪🏾💪🏾💪🏾,,,2021-08-17 23:38:16.429466_combined.csv
11758,11758.0,laxradar,Mon Aug 02 02:39:34 +0000 2021,"United Airlines flight #UAL1170 spotted at 11,550 feet! https://t.co/U8C6z5SDyy","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11759,11759.0,AmuTigraway,Mon Aug 02 02:39:03 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/0a6NddPkJu,Tigray❤️💛🇺🇲,,2021-08-17 23:38:16.429466_combined.csv
11760,11760.0,PappaSeex,Mon Aug 02 02:38:29 +0000 2021,"Nekk dëmm di màttaate moo ma gënal yeeg ci! Cons! 

Airlines like United and American are dedicating billions of do… https://t.co/5XV2m6TIEv",Dakar,,2021-08-17 23:38:16.429466_combined.csv
11761,11761.0,tclicK_,Mon Aug 02 02:37:08 +0000 2021,"@TonyisFuego out of airlines I’ve actually flown, Delta/ United the most and American the least",New Jersey ,,2021-08-17 23:38:16.429466_combined.csv
11762,11762.0,MulugetaGebrek4,Mon Aug 02 02:36:23 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/exNiut5MeG,"Seoul, skorea",,2021-08-17 23:38:16.429466_combined.csv
11763,11763.0,hadinetna,Mon Aug 02 02:36:02 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/hTdpaDFzyg,,,2021-08-17 23:38:16.429466_combined.csv
11764,11764.0,laxradar,Mon Aug 02 02:30:20 +0000 2021,"United Airlines flight #UAL646 spotted at 15,050 feet! https://t.co/IiIsf8OCVT","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11765,11765.0,laxradar,Mon Aug 02 02:30:04 +0000 2021,"United Airlines flight #UAL2500 spotted at 2,925 feet! https://t.co/VAXvhiaB3r","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11766,11766.0,JulieSSLTX,Mon Aug 02 02:29:32 +0000 2021,@seanmdav @AmericanAir A few weeks ago United airlines texted me (the day before my flight was scheduled) that they… https://t.co/sBDAeq710d,,,2021-08-17 23:38:16.429466_combined.csv
11767,11767.0,gourav88,Mon Aug 02 02:25:37 +0000 2021,@bsindia @timesofindia @the_hindu Travel portal is troubling me a lot. They are mentally harassing me by taking mon… https://t.co/e2Laaovt23,Hyderabad,,2021-08-17 23:38:16.429466_combined.csv
11768,11768.0,gourav88,Mon Aug 02 02:25:36 +0000 2021,#FlipkartTravel Still my tickets are not confirmed with @airvistara @united airlines. How can your system book tick… https://t.co/ueDhiQQUfY,Hyderabad,,2021-08-17 23:38:16.429466_combined.csv
11769,11769.0,_tigraycantwait,Mon Aug 02 02:24:57 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/adJyNpLU0D,,,2021-08-17 23:38:16.429466_combined.csv
11770,11770.0,therealbangoshe,Mon Aug 02 02:24:11 +0000 2021,@HaftaiH @flyethiopian @staralliance @CNN @nytimes @ZekuZelalem @katie_polglase Ethiopia has every right to use its… https://t.co/zBvfpWtvkC,,,2021-08-17 23:38:16.429466_combined.csv
11771,11771.0,laxradar,Mon Aug 02 02:23:00 +0000 2021,"United Airlines flight #UAL1831 spotted at 6,925 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11772,11772.0,DrEyasuRx,Mon Aug 02 02:21:52 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/DBeGN0thCP,ዓዲ ኸንቲባይ / Republic of Tigrai,,2021-08-17 23:38:16.429466_combined.csv
11773,11773.0,LA_Aviation,Mon Aug 02 04:05:00 +0000 2021,Airlines like United and American are dedicating billions of dollars to fly a new type of aircraft that won't requi… https://t.co/ISRWORLiO6,"Pasadena, California",,2021-08-17 23:38:16.429466_combined.csv
11774,11774.0,JeffGre73198170,Mon Aug 02 04:04:01 +0000 2021,@joshearnest Great potential ad for United Airlines. Write me for details. #worthanemail.,,,2021-08-17 23:38:16.429466_combined.csv
11775,11775.0,glezee81,Mon Aug 02 03:51:04 +0000 2021,RT @TerriJMcCormick: The African Invasion.   Taxpayer funded free flights for African Migrants!       https://t.co/TcFLENVKlJ https://t.co/…,,,2021-08-17 23:38:16.429466_combined.csv
11776,11776.0,TerriJMcCormick,Mon Aug 02 03:50:14 +0000 2021,The African Invasion.   Taxpayer funded free flights for African Migrants!       https://t.co/TcFLENVKlJ https://t.co/MAsdC1qHki,United States,,2021-08-17 23:38:16.429466_combined.csv
11777,11777.0,MogesHKebedew,Mon Aug 02 03:47:55 +0000 2021,@OmnaTigray @flyethiopian @united @staralliance @EGYPTAIR Hewan is not the only one who is profiled. We are &gt;300 ti… https://t.co/cVo6TE9L6Y,,,2021-08-17 23:38:16.429466_combined.csv
11778,11778.0,ElPolloDiabloX,Mon Aug 02 03:37:57 +0000 2021,"I'm old enough to remember when airlines went out of their way to help you.

I flew on a @united flight to Chicago… https://t.co/BRJeKgDykd",northwest u.s.,,2021-08-17 23:38:16.429466_combined.csv
11779,11779.0,laxradar,Mon Aug 02 03:34:21 +0000 2021,United Airlines flight #UAL1231 spotted at 225 feet! https://t.co/kMGEtDGnOM,"Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11780,11780.0,laxradar,Mon Aug 02 03:33:49 +0000 2021,"United Airlines flight #UAL2546 spotted at 12,475 feet! https://t.co/uaAyLVxPfE","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11781,11781.0,laxradar,Mon Aug 02 03:25:05 +0000 2021,"United Airlines flight #UAL1277 spotted at 6,275 feet! https://t.co/qR2cYjCyVi","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11782,11782.0,selam_teferi,Mon Aug 02 03:24:19 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/8VP6Demzuc,,,2021-08-17 23:38:16.429466_combined.csv
11783,11783.0,AXUMkr,Mon Aug 02 03:23:04 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/6bwpCIU9Wd,"London, England",,2021-08-17 23:38:16.429466_combined.csv
11784,11784.0,GarthmylR,Mon Aug 02 03:22:49 +0000 2021,"#UAL30 N649UA Boeing 767 322ER/W United Airlines: 26.7 km away @ 37000 ft and 22.9° from horizon, heading E @ 992.8… https://t.co/5urzT3CLkK",,,2021-08-17 23:38:16.429466_combined.csv
11785,11785.0,laxradar,Mon Aug 02 03:21:50 +0000 2021,"United Airlines flight #UAL1680 spotted at 21,650 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11786,11786.0,laxradar,Mon Aug 02 03:21:18 +0000 2021,"United Airlines flight #UAL1231 spotted at 10,750 feet! https://t.co/kMGEtDGnOM","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11787,11787.0,stefkagoil,Mon Aug 02 03:19:46 +0000 2021,@bebe1969 Took my son’s dogs to Europe for him. Super expensive and planning it was more complicated than D-Day. Th… https://t.co/gOE2hNxKyf,"New Mexico, USA",,2021-08-17 23:38:16.429466_combined.csv
11788,11788.0,Tigray_forever_,Mon Aug 02 03:19:17 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/hxG8m77NuE,,,2021-08-17 23:38:16.429466_combined.csv
11789,11789.0,MiguelNogueras,Mon Aug 02 03:18:22 +0000 2021,"RT @lawprofblawg: Imagine being disabled and dealing with @United.  

https://t.co/gAnGKwib9u",,,2021-08-17 23:38:16.429466_combined.csv
11790,11790.0,christi44216449,Mon Aug 02 03:18:03 +0000 2021,Airlines like United and American are dedicating billions of dollars to fly a new type of aircraft that won't requi… https://t.co/SSDkIiOD0H,"Memphis, TN",,2021-08-17 23:38:16.429466_combined.csv
11791,11791.0,laxradar,Mon Aug 02 03:16:05 +0000 2021,"United Airlines flight #UAL3039 spotted at 39,000 feet! https://t.co/JuA32QJVTw","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11792,11792.0,laxradar,Mon Aug 02 03:13:09 +0000 2021,"United Airlines flight #UAL1141 spotted at 13,150 feet! https://t.co/737bogSrgk","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11793,11793.0,laxradar,Mon Aug 02 03:10:28 +0000 2021,"United Airlines flight #UAL1680 spotted at 1,925 feet! https://t.co/lJm4aPgxXu","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11794,11794.0,Tigrayheroes,Mon Aug 02 03:06:13 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/b8HkqwIVk6,,,2021-08-17 23:38:16.429466_combined.csv
11795,11795.0,laxradar,Mon Aug 02 05:03:02 +0000 2021,"United Airlines flight #UAL2649 spotted at 11,100 feet! https://t.co/6IqE0boXUa","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11796,11796.0,MightyTravels,Mon Aug 02 05:02:47 +0000 2021,US$194 - Cheap flights to San Jose from Chicago (United Airlines) https://t.co/x3vupCpoyx,,,2021-08-17 23:38:16.429466_combined.csv
11797,11797.0,laxradar,Mon Aug 02 05:00:11 +0000 2021,"United Airlines flight #UAL517 spotted at 15,775 feet! https://t.co/kTNZbZBosy","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11798,11798.0,laxradar,Mon Aug 02 04:57:12 +0000 2021,"United Airlines flight #UAL2192 spotted at 9,775 feet! https://t.co/8tHTStjFEy","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11799,11799.0,laxradar,Mon Aug 02 04:56:28 +0000 2021,"United Airlines flight #UAL2649 spotted at 21,025 feet! https://t.co/6IqE0boXUa","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11800,11800.0,laxradar,Mon Aug 02 04:52:36 +0000 2021,"United Airlines flight #UAL2649 spotted at 32,400 feet! https://t.co/6IqE0boXUa","Los Angeles, CA",,2021-08-17 23:38:16.429466_combined.csv
11801,11801.0,motazyounes,Mon Aug 02 04:49:41 +0000 2021,@OmnaTigray @flyethiopian @united @staralliance @EGYPTAIR This matter is extremely dangerous and violates internati… https://t.co/a01ohV8TZT,Cairo - Egypt,,2021-08-17 23:38:16.429466_combined.csv
11802,11802.0,SejiPatootie,Mon Aug 02 04:48:10 +0000 2021,"Random convo with my mom

Her: Yung airport ohh may eroplano! (United Airlines)

[There's an airplane in the airpor… https://t.co/WQZbfqoIYv",BONK,,2021-08-17 23:38:16.429466_combined.csv
11803,11803.0,OverPutney,Mon Aug 02 04:44:18 +0000 2021,"#UAL999 N14011 Boeing 787 10 United Airlines: 2.4 mi away @ 37000 ft and 70.9° frm hrzn, heading E @ 644.5mi/h 05:4… https://t.co/kY0XaMuJMy","Putney, London",,2021-08-17 23:38:16.429466_combined.csv
11804,11804.0,AboveBracknell,Mon Aug 02 04:42:02 +0000 2021,"🇺🇸 N14011 #UNITED #UAL999 EWR-BRU: 3.2mi away heading E, travelling 576mph @ 37000ft [United Airlines - #BOEING 787… https://t.co/9xzTemRqy5",Bracknell,,2021-08-17 23:38:16.429466_combined.csv
11805,11805.0,AbrehaMiruts,Mon Aug 02 04:38:44 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/fcIzil6g91,,,2021-08-17 23:38:16.429466_combined.csv
11806,11806.0,above_monroe,Mon Aug 02 04:38:29 +0000 2021,"🇺🇸 UNITED #UAL352: 4.1mi away [60° elevation] @ 37000ft, heading NE @ 646mph [United Airlines - #BOEING 737-724]… https://t.co/JhSUtaRJ3t","New Jersey, USA",,2021-08-17 23:38:16.429466_combined.csv
